"";"palavras";"n";"tot_rel"
"25010";"gases";1;2,57342628549077e-06
"25011";"gastado";1;2,57342628549077e-06
"25012";"gastao";1;2,57342628549077e-06
"25013";"gastara";1;2,57342628549077e-06
"25014";"gastaram";1;2,57342628549077e-06
"25015";"gastariamos";1;2,57342628549077e-06
"25016";"gastricas";1;2,57342628549077e-06
"25017";"gastrico";1;2,57342628549077e-06
"25018";"gastroenterologista";1;2,57342628549077e-06
"25019";"gastronomica";1;2,57342628549077e-06
"25020";"gate";1;2,57342628549077e-06
"25021";"gatinhos";1;2,57342628549077e-06
"25022";"gatunos";1;2,57342628549077e-06
"25023";"gaviria";1;2,57342628549077e-06
"25024";"gaza";1;2,57342628549077e-06
"25025";"gdf";1;2,57342628549077e-06
"25026";"gedis";1;2,57342628549077e-06
"25027";"gelada";1;2,57342628549077e-06
"25028";"geladeria";1;2,57342628549077e-06
"25029";"geladinha";1;2,57342628549077e-06
"25030";"geleiras";1;2,57342628549077e-06
"25031";"gelificada";1;2,57342628549077e-06
"25032";"geminada";1;2,57342628549077e-06
"25033";"genecias";1;2,57342628549077e-06
"25034";"generalizar";1;2,57342628549077e-06
"25035";"generalize";1;2,57342628549077e-06
"25036";"genericamente";1;2,57342628549077e-06
"25037";"genericos";1;2,57342628549077e-06
"25038";"generosa";1;2,57342628549077e-06
"25039";"geneticas";1;2,57342628549077e-06
"25040";"gengibre";1;2,57342628549077e-06
"25041";"genocidio";1;2,57342628549077e-06
"25042";"genoma";1;2,57342628549077e-06
"25043";"gentilezas";1;2,57342628549077e-06
"25044";"gentilmente";1;2,57342628549077e-06
"25045";"gentinha";1;2,57342628549077e-06
"25046";"gentstvo";1;2,57342628549077e-06
"25047";"genuina";1;2,57342628549077e-06
"25048";"geografica";1;2,57342628549077e-06
"25049";"geograficamente";1;2,57342628549077e-06
"25050";"geograficas";1;2,57342628549077e-06
"25051";"geologico";1;2,57342628549077e-06
"25052";"geomagnetica";1;2,57342628549077e-06
"25053";"geometrica";1;2,57342628549077e-06
"25054";"geopoliticas";1;2,57342628549077e-06
"25055";"geradas";1;2,57342628549077e-06
"25056";"geradora";1;2,57342628549077e-06
"25057";"gerados";1;2,57342628549077e-06
"25058";"gerald";1;2,57342628549077e-06
"25059";"gerarem";1;2,57342628549077e-06
"25060";"gerasimov";1;2,57342628549077e-06
"25061";"gerbelli";1;2,57342628549077e-06
"25062";"gere";1;2,57342628549077e-06
"25063";"gerei";1;2,57342628549077e-06
"25064";"gerenciadas";1;2,57342628549077e-06
"25065";"gerenciam";1;2,57342628549077e-06
"25066";"gerentona";1;2,57342628549077e-06
"25067";"geringoncas";1;2,57342628549077e-06
"25068";"germes";1;2,57342628549077e-06
"25069";"gerrard";1;2,57342628549077e-06
"25070";"gerusa";1;2,57342628549077e-06
"25071";"gesso";1;2,57342628549077e-06
"25072";"gestacionais";1;2,57342628549077e-06
"25073";"gestantes";1;2,57342628549077e-06
"25074";"gesticulacoes";1;2,57342628549077e-06
"25075";"getalha";1;2,57342628549077e-06
"25076";"ggg";1;2,57342628549077e-06
"25077";"ghost";1;2,57342628549077e-06
"25078";"gianecchini";1;2,57342628549077e-06
"25079";"gianvechio";1;2,57342628549077e-06
"25080";"giba";1;2,57342628549077e-06
"25081";"gibaum";1;2,57342628549077e-06
"25082";"gibraltar";1;2,57342628549077e-06
"25083";"gigabytes";1;2,57342628549077e-06
"25084";"gigantescos";1;2,57342628549077e-06
"25085";"giggs";1;2,57342628549077e-06
"25086";"gilson";1;2,57342628549077e-06
"25087";"gina";1;2,57342628549077e-06
"25088";"ginasio";1;2,57342628549077e-06
"25089";"ginasios";1;2,57342628549077e-06
"25090";"ginasta";1;2,57342628549077e-06
"25091";"ginecologia";1;2,57342628549077e-06
"25092";"ginseng";1;2,57342628549077e-06
"25093";"giorello";1;2,57342628549077e-06
"25094";"giovana";1;2,57342628549077e-06
"25095";"giovane";1;2,57342628549077e-06
"25096";"giovanelli";1;2,57342628549077e-06
"25097";"giovannetti";1;2,57342628549077e-06
"25098";"giram";1;2,57342628549077e-06
"25099";"giraram";1;2,57342628549077e-06
"25100";"girava";1;2,57342628549077e-06
"25101";"giria";1;2,57342628549077e-06
"25102";"girl";1;2,57342628549077e-06
"25103";"giro";1;2,57342628549077e-06
"25104";"girou";1;2,57342628549077e-06
"25105";"giuliani";1;2,57342628549077e-06
"25106";"giuliano";1;2,57342628549077e-06
"25107";"giulio";1;2,57342628549077e-06
"25108";"giuseppe";1;2,57342628549077e-06
"25109";"glamour";1;2,57342628549077e-06
"25110";"glandulas";1;2,57342628549077e-06
"25111";"glasgow";1;2,57342628549077e-06
"25112";"glauber";1;2,57342628549077e-06
"25113";"glaucenir";1;2,57342628549077e-06
"25114";"gleise";1;2,57342628549077e-06
"25115";"glen";1;2,57342628549077e-06
"25116";"glenn";1;2,57342628549077e-06
"25117";"glessa";1;2,57342628549077e-06
"25118";"glo";1;2,57342628549077e-06
"25119";"globinho";1;2,57342628549077e-06
"25120";"glorioso";1;2,57342628549077e-06
"25121";"gluteos";1;2,57342628549077e-06
"25122";"gmail";1;2,57342628549077e-06
"25123";"gocerno";1;2,57342628549077e-06
"25124";"godoi";1;2,57342628549077e-06
"25125";"goerno";1;2,57342628549077e-06
"25126";"goiano";1;2,57342628549077e-06
"25127";"gola";1;2,57342628549077e-06
"25128";"golaco";1;2,57342628549077e-06
"25129";"golbery";1;2,57342628549077e-06
"25130";"goldajn";1;2,57342628549077e-06
"25131";"goles";1;2,57342628549077e-06
"25132";"golfinho";1;2,57342628549077e-06
"25133";"golinho";1;2,57342628549077e-06
"25134";"golpeadas";1;2,57342628549077e-06
"25135";"gols";1;2,57342628549077e-06
"25136";"gomide";1;2,57342628549077e-06
"25137";"goncalo";1;2,57342628549077e-06
"25138";"gong";1;2,57342628549077e-06
"25139";"goodrich";1;2,57342628549077e-06
"25140";"gordas";1;2,57342628549077e-06
"25141";"gordofobica";1;2,57342628549077e-06
"25142";"gordofobico";1;2,57342628549077e-06
"25143";"gordon";1;2,57342628549077e-06
"25144";"gorender";1;2,57342628549077e-06
"25145";"gorete";1;2,57342628549077e-06
"25146";"gorjeta";1;2,57342628549077e-06
"25147";"gorpi";1;2,57342628549077e-06
"25148";"goste";1;2,57342628549077e-06
"25149";"gosudarstvennoi";1;2,57342628549077e-06
"25150";"goteira";1;2,57342628549077e-06
"25151";"gotico";1;2,57342628549077e-06
"25152";"gotterba";1;2,57342628549077e-06
"25153";"governando";1;2,57342628549077e-06
"25154";"governaram";1;2,57342628549077e-06
"25155";"governarei";1;2,57342628549077e-06
"25156";"governe";1;2,57342628549077e-06
"25157";"government";1;2,57342628549077e-06
"25158";"gozam";1;2,57342628549077e-06
"25159";"gozando";1;2,57342628549077e-06
"25160";"gozar";1;2,57342628549077e-06
"25161";"gozara";1;2,57342628549077e-06
"25162";"goze";1;2,57342628549077e-06
"25163";"gozo";1;2,57342628549077e-06
"25164";"gq";1;2,57342628549077e-06
"25165";"gra";1;2,57342628549077e-06
"25166";"grabar";1;2,57342628549077e-06
"25167";"gracias";1;2,57342628549077e-06
"25168";"gradativamente";1;2,57342628549077e-06
"25169";"grado";1;2,57342628549077e-06
"25170";"graduados";1;2,57342628549077e-06
"25171";"gradualmente";1;2,57342628549077e-06
"25172";"grafites";1;2,57342628549077e-06
"25173";"grama";1;2,57342628549077e-06
"25174";"gramados";1;2,57342628549077e-06
"25175";"grampeia";1;2,57342628549077e-06
"25176";"grand";1;2,57342628549077e-06
"25177";"grandioso";1;2,57342628549077e-06
"25178";"granulado";1;2,57342628549077e-06
"25179";"grassley";1;2,57342628549077e-06
"25180";"gratificou";1;2,57342628549077e-06
"25181";"gratta";1;2,57342628549077e-06
"25182";"gratuidade";1;2,57342628549077e-06
"25183";"gratuito";1;2,57342628549077e-06
"25184";"gravadora";1;2,57342628549077e-06
"25185";"gravame";1;2,57342628549077e-06
"25186";"gravaria";1;2,57342628549077e-06
"25187";"gravava";1;2,57342628549077e-06
"25188";"gravides";1;2,57342628549077e-06
"25189";"gravido";1;2,57342628549077e-06
"25190";"gravissimas";1;2,57342628549077e-06
"25191";"gravissimos";1;2,57342628549077e-06
"25192";"gravita";1;2,57342628549077e-06
"25193";"gravitacional";1;2,57342628549077e-06
"25194";"gravosa";1;2,57342628549077e-06
"25195";"grazi";1;2,57342628549077e-06
"25196";"grazielli";1;2,57342628549077e-06
"25197";"grazzi";1;2,57342628549077e-06
"25198";"greely";1;2,57342628549077e-06
"25199";"greg";1;2,57342628549077e-06
"25200";"gregory";1;2,57342628549077e-06
"25201";"gremista";1;2,57342628549077e-06
"25202";"grendene";1;2,57342628549077e-06
"25203";"gretzky";1;2,57342628549077e-06
"25204";"grevista";1;2,57342628549077e-06
"25205";"grid";1;2,57342628549077e-06
"25206";"griffiths";1;2,57342628549077e-06
"25207";"grifos";1;2,57342628549077e-06
"25208";"grill";1;2,57342628549077e-06
"25209";"grillo";1;2,57342628549077e-06
"25210";"gringos";1;2,57342628549077e-06
"25211";"gritado";1;2,57342628549077e-06
"25212";"gritarem";1;2,57342628549077e-06
"25213";"gritarias";1;2,57342628549077e-06
"25214";"gross";1;2,57342628549077e-06
"25215";"grossas";1;2,57342628549077e-06
"25216";"grosse";1;2,57342628549077e-06
"25217";"grosseiras";1;2,57342628549077e-06
"25218";"grosseiro";1;2,57342628549077e-06
"25219";"grosseiros";1;2,57342628549077e-06
"25220";"grosserias";1;2,57342628549077e-06
"25221";"grota";1;2,57342628549077e-06
"25222";"group";1;2,57342628549077e-06
"25223";"grt";1;2,57342628549077e-06
"25224";"grubisich";1;2,57342628549077e-06
"25225";"grudadinhos";1;2,57342628549077e-06
"25226";"grudzinskas";1;2,57342628549077e-06
"25227";"grupal";1;2,57342628549077e-06
"25228";"grupamento";1;2,57342628549077e-06
"25229";"gsm";1;2,57342628549077e-06
"25230";"gt";1;2,57342628549077e-06
"25231";"gu";1;2,57342628549077e-06
"25232";"guaianases";1;2,57342628549077e-06
"25233";"guaira";1;2,57342628549077e-06
"25234";"gualberto";1;2,57342628549077e-06
"25235";"guarana";1;2,57342628549077e-06
"25236";"guararapes";1;2,57342628549077e-06
"25237";"guardamos";1;2,57342628549077e-06
"25238";"guardanapo";1;2,57342628549077e-06
"25239";"guardando";1;2,57342628549077e-06
"25240";"guardava";1;2,57342628549077e-06
"25241";"guardia";1;2,57342628549077e-06
"25242";"guardo";1;2,57342628549077e-06
"25243";"guarida";1;2,57342628549077e-06
"25244";"guarnecidas";1;2,57342628549077e-06
"25245";"guaxe";1;2,57342628549077e-06
"25246";"guerreando";1;2,57342628549077e-06
"25247";"guerrinha";1;2,57342628549077e-06
"25248";"guiadas";1;2,57342628549077e-06
"25249";"guiar";1;2,57342628549077e-06
"25250";"guias";1;2,57342628549077e-06
"25251";"guiche";1;2,57342628549077e-06
"25252";"guie";1;2,57342628549077e-06
"25253";"guildford";1;2,57342628549077e-06
"25254";"guilhotina";1;2,57342628549077e-06
"25255";"guinchado";1;2,57342628549077e-06
"25256";"guincho";1;2,57342628549077e-06
"25257";"guinness";1;2,57342628549077e-06
"25258";"guiomar";1;2,57342628549077e-06
"25259";"guitarra";1;2,57342628549077e-06
"25260";"gunnar";1;2,57342628549077e-06
"25261";"gunnersbury";1;2,57342628549077e-06
"25262";"guru";1;2,57342628549077e-06
"25263";"gusmao";1;2,57342628549077e-06
"25264";"gussi";1;2,57342628549077e-06
"25265";"guzman";1;2,57342628549077e-06
"25266";"gv";1;2,57342628549077e-06
"25267";"habeis";1;2,57342628549077e-06
"25268";"habilitam";1;2,57342628549077e-06
"25269";"habilitar";1;2,57342628549077e-06
"25270";"habilitaria";1;2,57342628549077e-06
"25271";"habita";1;2,57342628549077e-06
"25272";"habitacoes";1;2,57342628549077e-06
"25273";"habitam";1;2,57342628549077e-06
"25274";"habitante";1;2,57342628549077e-06
"25275";"habitat";1;2,57342628549077e-06
"25276";"habitaveis";1;2,57342628549077e-06
"25277";"habitavel";1;2,57342628549077e-06
"25278";"habituado";1;2,57342628549077e-06
"25279";"habitues";1;2,57342628549077e-06
"25280";"habsburgo";1;2,57342628549077e-06
"25281";"hackeada";1;2,57342628549077e-06
"25282";"hackeados";1;2,57342628549077e-06
"25283";"hackeamento";1;2,57342628549077e-06
"25284";"hackearam";1;2,57342628549077e-06
"25285";"hacking";1;2,57342628549077e-06
"25286";"hafif";1;2,57342628549077e-06
"25287";"hahaha";1;2,57342628549077e-06
"25288";"haidar";1;2,57342628549077e-06
"25289";"haleu";1;2,57342628549077e-06
"25290";"half";1;2,57342628549077e-06
"25291";"hallam";1;2,57342628549077e-06
"25292";"hamburgueres";1;2,57342628549077e-06
"25293";"hamou";1;2,57342628549077e-06
"25294";"hanashimassu";1;2,57342628549077e-06
"25295";"hand";1;2,57342628549077e-06
"25296";"hangzou";1;2,57342628549077e-06
"25297";"hank";1;2,57342628549077e-06
"25298";"hanna";1;2,57342628549077e-06
"25299";"hanover";1;2,57342628549077e-06
"25300";"happen";1;2,57342628549077e-06
"25301";"happened";1;2,57342628549077e-06
"25302";"happy";1;2,57342628549077e-06
"25303";"harald";1;2,57342628549077e-06
"25304";"harlem";1;2,57342628549077e-06
"25305";"harrison";1;2,57342628549077e-06
"25306";"hartlepool";1;2,57342628549077e-06
"25307";"hartz";1;2,57342628549077e-06
"25308";"hashtags";1;2,57342628549077e-06
"25309";"hassan";1;2,57342628549077e-06
"25310";"haubert";1;2,57342628549077e-06
"25311";"have";1;2,57342628549077e-06
"25312";"haviamos";1;2,57342628549077e-06
"25313";"havida";1;2,57342628549077e-06
"25314";"havidas";1;2,57342628549077e-06
"25315";"hawaii";1;2,57342628549077e-06
"25316";"hawalli";1;2,57342628549077e-06
"25317";"hawker";1;2,57342628549077e-06
"25318";"hay";1;2,57342628549077e-06
"25319";"hazelville";1;2,57342628549077e-06
"25320";"hcv";1;2,57342628549077e-06
"25321";"hd";1;2,57342628549077e-06
"25322";"headley";1;2,57342628549077e-06
"25323";"headquarters";1;2,57342628549077e-06
"25324";"headset";1;2,57342628549077e-06
"25325";"health";1;2,57342628549077e-06
"25326";"heaven";1;2,57342628549077e-06
"25327";"hebreus";1;2,57342628549077e-06
"25328";"hegemonicas";1;2,57342628549077e-06
"25329";"helicoca";1;2,57342628549077e-06
"25330";"helicoidais";1;2,57342628549077e-06
"25331";"heliopolis";1;2,57342628549077e-06
"25332";"helley";1;2,57342628549077e-06
"25333";"heloysa";1;2,57342628549077e-06
"25334";"hemodinamicanente";1;2,57342628549077e-06
"25335";"hemorragicas";1;2,57342628549077e-06
"25336";"hemsworth";1;2,57342628549077e-06
"25337";"henderson";1;2,57342628549077e-06
"25338";"henning";1;2,57342628549077e-06
"25339";"henri";1;2,57342628549077e-06
"25340";"hepaticas";1;2,57342628549077e-06
"25341";"herbas";1;2,57342628549077e-06
"25342";"herbert";1;2,57342628549077e-06
"25343";"herda";1;2,57342628549077e-06
"25344";"herdado";1;2,57342628549077e-06
"25345";"herdarao";1;2,57342628549077e-06
"25346";"herdeiro";1;2,57342628549077e-06
"25347";"hereda";1;2,57342628549077e-06
"25348";"hereditaria";1;2,57342628549077e-06
"25349";"herege";1;2,57342628549077e-06
"25350";"hermanos";1;2,57342628549077e-06
"25351";"hermes";1;2,57342628549077e-06
"25352";"hernandez";1;2,57342628549077e-06
"25353";"herodes";1;2,57342628549077e-06
"25354";"heroina";1;2,57342628549077e-06
"25355";"heroismo";1;2,57342628549077e-06
"25356";"hesita";1;2,57342628549077e-06
"25357";"hesitante";1;2,57342628549077e-06
"25358";"hesitara";1;2,57342628549077e-06
"25359";"hesitarao";1;2,57342628549077e-06
"25360";"heterossexualidade";1;2,57342628549077e-06
"25361";"heuvel";1;2,57342628549077e-06
"25362";"heverton";1;2,57342628549077e-06
"25363";"hfa";1;2,57342628549077e-06
"25364";"hibernacao";1;2,57342628549077e-06
"25365";"hibrida";1;2,57342628549077e-06
"25366";"hidekazu";1;2,57342628549077e-06
"25367";"hidratar";1;2,57342628549077e-06
"25368";"hidraulica";1;2,57342628549077e-06
"25369";"hidrocarboneto";1;2,57342628549077e-06
"25370";"hidroterapia";1;2,57342628549077e-06
"25371";"hidroviario";1;2,57342628549077e-06
"25372";"hierarquico";1;2,57342628549077e-06
"25373";"highway";1;2,57342628549077e-06
"25374";"higidas";1;2,57342628549077e-06
"25375";"higienicos";1;2,57342628549077e-06
"25376";"higienizada";1;2,57342628549077e-06
"25377";"hilaria";1;2,57342628549077e-06
"25378";"hilario";1;2,57342628549077e-06
"25379";"hilarios";1;2,57342628549077e-06
"25380";"hilberto";1;2,57342628549077e-06
"25381";"hildo";1;2,57342628549077e-06
"25382";"hillaryclinton";1;2,57342628549077e-06
"25383";"hilmar";1;2,57342628549077e-06
"25384";"hindi";1;2,57342628549077e-06
"25385";"hindustantimes";1;2,57342628549077e-06
"25386";"hino";1;2,57342628549077e-06
"25387";"hinos";1;2,57342628549077e-06
"25388";"hip";1;2,57342628549077e-06
"25389";"hiperatividade";1;2,57342628549077e-06
"25390";"hiperbole";1;2,57342628549077e-06
"25391";"hipersonica";1;2,57342628549077e-06
"25392";"hipersonico";1;2,57342628549077e-06
"25393";"hipertensiva";1;2,57342628549077e-06
"25394";"hipnotizados";1;2,57342628549077e-06
"25395";"hipotermico";1;2,57342628549077e-06
"25396";"hipoteticamente";1;2,57342628549077e-06
"25397";"historicas";1;2,57342628549077e-06
"25398";"historieta";1;2,57342628549077e-06
"25399";"historiografia";1;2,57342628549077e-06
"25400";"hmeimim";1;2,57342628549077e-06
"25401";"hoffmman";1;2,57342628549077e-06
"25402";"holistica";1;2,57342628549077e-06
"25403";"hollywoodiano";1;2,57342628549077e-06
"25404";"holmes";1;2,57342628549077e-06
"25405";"holtz";1;2,57342628549077e-06
"25406";"homann";1;2,57342628549077e-06
"25407";"homenageadas";1;2,57342628549077e-06
"25408";"homenageando";1;2,57342628549077e-06
"25409";"homenageiam";1;2,57342628549077e-06
"25410";"homenzinho";1;2,57342628549077e-06
"25411";"homeopaticas";1;2,57342628549077e-06
"25412";"hominideos";1;2,57342628549077e-06
"25413";"homo";1;2,57342628549077e-06
"25414";"homoafetiva";1;2,57342628549077e-06
"25415";"homoafetivdade";1;2,57342628549077e-06
"25416";"homoafetivos";1;2,57342628549077e-06
"25417";"homologa";1;2,57342628549077e-06
"25418";"homologue";1;2,57342628549077e-06
"25419";"homonimo";1;2,57342628549077e-06
"25420";"homs";1;2,57342628549077e-06
"25421";"hong";1;2,57342628549077e-06
"25422";"hongseong";1;2,57342628549077e-06
"25423";"honolulu";1;2,57342628549077e-06
"25424";"honorario";1;2,57342628549077e-06
"25425";"honorio";1;2,57342628549077e-06
"25426";"honradamente";1;2,57342628549077e-06
"25427";"honrados";1;2,57342628549077e-06
"25428";"honramos";1;2,57342628549077e-06
"25429";"honrando";1;2,57342628549077e-06
"25430";"honraria";1;2,57342628549077e-06
"25431";"honrarias";1;2,57342628549077e-06
"25432";"honrosa";1;2,57342628549077e-06
"25433";"honrou";1;2,57342628549077e-06
"25434";"hood";1;2,57342628549077e-06
"25435";"hoover";1;2,57342628549077e-06
"25436";"hop";1;2,57342628549077e-06
"25437";"horinha";1;2,57342628549077e-06
"25438";"horizontes";1;2,57342628549077e-06
"25439";"hormonais";1;2,57342628549077e-06
"25440";"horneaux";1;2,57342628549077e-06
"25441";"horrenda";1;2,57342628549077e-06
"25442";"horrendo";1;2,57342628549077e-06
"25443";"horriveis";1;2,57342628549077e-06
"25444";"horrorizados";1;2,57342628549077e-06
"25445";"horrorosa";1;2,57342628549077e-06
"25446";"hortifruti";1;2,57342628549077e-06
"25447";"hospedada";1;2,57342628549077e-06
"25448";"hospedando";1;2,57342628549077e-06
"25449";"hospedou";1;2,57342628549077e-06
"25450";"hospitalar";1;2,57342628549077e-06
"25451";"hospitalares";1;2,57342628549077e-06
"25452";"hospitalidade";1;2,57342628549077e-06
"25453";"hostes";1;2,57342628549077e-06
"25454";"hostilizacao";1;2,57342628549077e-06
"25455";"hostilizaram";1;2,57342628549077e-06
"25456";"hostilizou";1;2,57342628549077e-06
"25457";"hoteleiros";1;2,57342628549077e-06
"25458";"hour";1;2,57342628549077e-06
"25459";"houston";1;2,57342628549077e-06
"25460";"howard";1;2,57342628549077e-06
"25461";"howarth";1;2,57342628549077e-06
"25462";"hr";1;2,57342628549077e-06
"25463";"hublot";1;2,57342628549077e-06
"25464";"huckleberry";1;2,57342628549077e-06
"25465";"hudson";1;2,57342628549077e-06
"25466";"huffington";1;2,57342628549077e-06
"25467";"hugh";1;2,57342628549077e-06
"25468";"humala";1;2,57342628549077e-06
"25469";"humanitaria";1;2,57342628549077e-06
"25470";"humanitarias";1;2,57342628549077e-06
"25471";"humanities";1;2,57342628549077e-06
"25472";"humanizar";1;2,57342628549077e-06
"25473";"hume";1;2,57342628549077e-06
"25474";"humildemente";1;2,57342628549077e-06
"25475";"humilhada";1;2,57342628549077e-06
"25476";"humilhados";1;2,57342628549077e-06
"25477";"humilhante";1;2,57342628549077e-06
"25478";"humilharam";1;2,57342628549077e-06
"25479";"humorada";1;2,57342628549077e-06
"25480";"humorados";1;2,57342628549077e-06
"25481";"hun";1;2,57342628549077e-06
"25482";"hungria";1;2,57342628549077e-06
"25483";"hurricaneirma";1;2,57342628549077e-06
"25484";"hussein";1;2,57342628549077e-06
"25485";"hwanghae";1;2,57342628549077e-06
"25486";"hyman";1;2,57342628549077e-06
"25487";"hypolito";1;2,57342628549077e-06
"25488";"hyuday";1;2,57342628549077e-06
"25489";"hyundai";1;2,57342628549077e-06
"25490";"hyunday";1;2,57342628549077e-06
"25491";"ibirapuera";1;2,57342628549077e-06
"25492";"ibiza";1;2,57342628549077e-06
"25493";"ibk";1;2,57342628549077e-06
"25494";"ibmec";1;2,57342628549077e-06
"25495";"ibrasi";1;2,57342628549077e-06
"25496";"icaridina";1;2,57342628549077e-06
"25497";"iceman";1;2,57342628549077e-06
"25498";"icentivando";1;2,57342628549077e-06
"25499";"ices";1;2,57342628549077e-06
"25500";"icms";1;2,57342628549077e-06
"25501";"ictericia";1;2,57342628549077e-06
"25502";"idaho";1;2,57342628549077e-06
"25503";"ide";1;2,57342628549077e-06
"25504";"idealisticos";1;2,57342628549077e-06
"25505";"idealizadores";1;2,57342628549077e-06
"25506";"idealmente";1;2,57342628549077e-06
"25507";"ideb";1;2,57342628549077e-06
"25508";"ideiam";1;2,57342628549077e-06
"25509";"idem";1;2,57342628549077e-06
"25510";"identica";1;2,57342628549077e-06
"25511";"identico";1;2,57342628549077e-06
"25512";"identidades";1;2,57342628549077e-06
"25513";"identifique";1;2,57342628549077e-06
"25514";"identify";1;2,57342628549077e-06
"25515";"identitaria";1;2,57342628549077e-06
"25516";"ideologicos";1;2,57342628549077e-06
"25517";"idi";1;2,57342628549077e-06
"25518";"idiotizados";1;2,57342628549077e-06
"25519";"idlib";1;2,57342628549077e-06
"25520";"idolatrados";1;2,57342628549077e-06
"25521";"idolatrando";1;2,57342628549077e-06
"25522";"idolatria";1;2,57342628549077e-06
"25523";"idolos";1;2,57342628549077e-06
"25524";"idoneos";1;2,57342628549077e-06
"25525";"idos";1;2,57342628549077e-06
"25526";"iemanja";1;2,57342628549077e-06
"25527";"ienes";1;2,57342628549077e-06
"25528";"ificilmente";1;2,57342628549077e-06
"25529";"iframes";1;2,57342628549077e-06
"25530";"ignominia";1;2,57342628549077e-06
"25531";"ignorada";1;2,57342628549077e-06
"25532";"ignoram";1;2,57342628549077e-06
"25533";"ignoraram";1;2,57342628549077e-06
"25534";"igrejinha";1;2,57342628549077e-06
"25535";"iguala";1;2,57342628549077e-06
"25536";"igualam";1;2,57342628549077e-06
"25537";"igualarem";1;2,57342628549077e-06
"25538";"iiii";1;2,57342628549077e-06
"25539";"ikea";1;2,57342628549077e-06
"25540";"ilan";1;2,57342628549077e-06
"25541";"ilimar";1;2,57342628549077e-06
"25542";"ilimitadamente";1;2,57342628549077e-06
"25543";"ilimitado";1;2,57342628549077e-06
"25544";"illma";1;2,57342628549077e-06
"25545";"illuminatis";1;2,57342628549077e-06
"25546";"iludiu";1;2,57342628549077e-06
"25547";"iluminou";1;2,57342628549077e-06
"25548";"ilusionista";1;2,57342628549077e-06
"25549";"ilusorio";1;2,57342628549077e-06
"25550";"ilustram";1;2,57342628549077e-06
"25551";"ilustrando";1;2,57342628549077e-06
"25552";"ilustrativo";1;2,57342628549077e-06
"25553";"ilyushin";1;2,57342628549077e-06
"25554";"im";1;2,57342628549077e-06
"25555";"images";1;2,57342628549077e-06
"25556";"imaginamos";1;2,57342628549077e-06
"25557";"imaginara";1;2,57342628549077e-06
"25558";"imaginaram";1;2,57342628549077e-06
"25559";"imaginaria";1;2,57342628549077e-06
"25560";"imaginavamos";1;2,57342628549077e-06
"25561";"imaginou";1;2,57342628549077e-06
"25562";"imbativel";1;2,57342628549077e-06
"25563";"imbecis";1;2,57342628549077e-06
"25564";"imersos";1;2,57342628549077e-06
"25565";"img";1;2,57342628549077e-06
"25566";"imigracoes";1;2,57342628549077e-06
"25567";"imigrante";1;2,57342628549077e-06
"25568";"imigrarem";1;2,57342628549077e-06
"25569";"iminencia";1;2,57342628549077e-06
"25570";"imitacao";1;2,57342628549077e-06
"25571";"imitar";1;2,57342628549077e-06
"25572";"imitaria";1;2,57342628549077e-06
"25573";"imivel";1;2,57342628549077e-06
"25574";"imobiliaria";1;2,57342628549077e-06
"25575";"imobilizaram";1;2,57342628549077e-06
"25576";"imolar";1;2,57342628549077e-06
"25577";"impaciencia";1;2,57342628549077e-06
"25578";"impaciente";1;2,57342628549077e-06
"25579";"impactado";1;2,57342628549077e-06
"25580";"impactam";1;2,57342628549077e-06
"25581";"impactante";1;2,57342628549077e-06
"25582";"impactaria";1;2,57342628549077e-06
"25583";"impactou";1;2,57342628549077e-06
"25584";"impagaveis";1;2,57342628549077e-06
"25585";"impagavel";1;2,57342628549077e-06
"25586";"imparcialmente";1;2,57342628549077e-06
"25587";"impeachemnt";1;2,57342628549077e-06
"25588";"impeachent";1;2,57342628549077e-06
"25589";"impeachmados";1;2,57342628549077e-06
"25590";"impeachmania";1;2,57342628549077e-06
"25591";"impeahcment";1;2,57342628549077e-06
"25592";"impecaveis";1;2,57342628549077e-06
"25593";"impediria";1;2,57342628549077e-06
"25594";"impedisse";1;2,57342628549077e-06
"25595";"impenetraveis";1;2,57342628549077e-06
"25596";"impensada";1;2,57342628549077e-06
"25597";"imperadores";1;2,57342628549077e-06
"25598";"imperativo";1;2,57342628549077e-06
"25599";"imperdivel";1;2,57342628549077e-06
"25600";"imperfeicoes";1;2,57342628549077e-06
"25601";"impermeabilidade";1;2,57342628549077e-06
"25602";"impermeabilizadas";1;2,57342628549077e-06
"25603";"impermeabilizar";1;2,57342628549077e-06
"25604";"impermeavel";1;2,57342628549077e-06
"25605";"impessoal";1;2,57342628549077e-06
"25606";"impessoalidade";1;2,57342628549077e-06
"25607";"impeto";1;2,57342628549077e-06
"25608";"impetradas";1;2,57342628549077e-06
"25609";"impetrar";1;2,57342628549077e-06
"25610";"impetraram";1;2,57342628549077e-06
"25611";"impingi";1;2,57342628549077e-06
"25612";"implantada";1;2,57342628549077e-06
"25613";"implantasse";1;2,57342628549077e-06
"25614";"implantaveis";1;2,57342628549077e-06
"25615";"implantou";1;2,57342628549077e-06
"25616";"implementacao";1;2,57342628549077e-06
"25617";"implementada";1;2,57342628549077e-06
"25618";"implementados";1;2,57342628549077e-06
"25619";"implementando";1;2,57342628549077e-06
"25620";"implicada";1;2,57342628549077e-06
"25621";"implicados";1;2,57342628549077e-06
"25622";"implicando";1;2,57342628549077e-06
"25623";"implicante";1;2,57342628549077e-06
"25624";"implicar";1;2,57342628549077e-06
